LineID,Order ID,Order Date,Ship Date,Ship Mode,Category,Sub-Category,Country,Region,State,Postal Code,Product Name,Customer Name,Sales,Quantity,Profit,Discount
129,US-2017-125969,06/11/2017 00:00,10/11/2017 00:00,Second Class,Furniture,Chairs,United States,West,California,90004,"Global Task Chair, Black",Lindsay Shagiari,81.424,2,-9.1602,0.2
130,US-2017-125969,06/11/2017 00:00,10/11/2017 00:00,Second Class,Furniture,Furnishings,United States,West,California,90004,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Lindsay Shagiari,238.56,3,26.2416,0
131,US-2018-164147,02/02/2018 00:00,05/02/2018 00:00,First Class,Technology,Phones,United States,East,Ohio,43229,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Dorothy Wardle,59.97,5,-11.994,0.4
132,US-2018-164147,02/02/2018 00:00,05/02/2018 00:00,First Class,Office Supplies,Paper,United States,East,Ohio,43229,Xerox 1916,Dorothy Wardle,78.304,2,29.364,0.2
133,US-2018-164147,02/02/2018 00:00,05/02/2018 00:00,First Class,Office Supplies,Fasteners,United States,East,Ohio,43229,Staples,Dorothy Wardle,21.456,9,6.9732,0.2
134,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Office Supplies,Paper,United States,West,California,95661,Xerox 195,Lena Creighton,20.04,3,9.6192,0
135,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Office Supplies,Paper,United States,West,California,95661,Xerox 1880,Lena Creighton,35.44,1,16.6568,0
136,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Office Supplies,Art,United States,West,California,95661,"Sanford Colorific Colored Pencils, 12/Box",Lena Creighton,11.52,4,3.456,0
137,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Office Supplies,Fasteners,United States,West,California,95661,Ideal Clamps,Lena Creighton,4.02,2,1.9698,0
138,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Office Supplies,Binders,United States,West,California,95661,GBC Wire Binding Strips,Lena Creighton,76.176,3,26.6616,0.2
139,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Office Supplies,Supplies,United States,West,California,95661,Fiskars Softgrip Scissors,Lena Creighton,65.88,6,18.4464,0
140,CA-2017-145583,13/10/2017 00:00,19/10/2017 00:00,Standard Class,Furniture,Furnishings,United States,West,California,95661,Longer-Life Soft White Bulbs,Lena Creighton,43.12,14,20.6976,0
141,CA-2017-110366,05/09/2017 00:00,07/09/2017 00:00,Second Class,Furniture,Furnishings,United States,East,Pennsylvania,19140,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Jonathan Doherty,82.8,2,10.35,0.2
142,CA-2018-106180,18/09/2018 00:00,23/09/2018 00:00,Standard Class,Office Supplies,Art,United States,West,California,94122,Newell 343,Sally Hughsby,8.82,3,2.3814,0
143,CA-2018-106180,18/09/2018 00:00,23/09/2018 00:00,Standard Class,Office Supplies,Envelopes,United States,West,California,94122,Convenience Packs of Business Envelopes,Sally Hughsby,10.86,3,5.1042,0
144,CA-2018-106180,18/09/2018 00:00,23/09/2018 00:00,Standard Class,Office Supplies,Paper,United States,West,California,94122,Xerox 1911,Sally Hughsby,143.7,3,68.976,0
145,CA-2018-155376,22/12/2018 00:00,27/12/2018 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Missouri,64055,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Sandra Glassco,839.43,3,218.2518,0
146,CA-2016-110744,07/09/2016 00:00,12/09/2016 00:00,Standard Class,Office Supplies,Storage,United States,West,California,91104,Safco Industrial Wire Shelving,Helen Andreada,671.93,7,20.1579,0
147,CA-2015-110072,22/10/2015 00:00,28/10/2015 00:00,Standard Class,Furniture,Furnishings,United States,East,Ohio,43055,"Seth Thomas 14"" Putty-Colored Wall Clock",Maureen Gastineau,93.888,4,12.9096,0.2
148,CA-2017-114489,05/12/2017 00:00,09/12/2017 00:00,Standard Class,Technology,Phones,United States,Central,Wisconsin,53132,Plantronics Cordless Phone Headset with In-line Volume - M214C,Justin Ellison,384.45,11,103.8015,0
149,CA-2017-114489,05/12/2017 00:00,09/12/2017 00:00,Standard Class,Technology,Phones,United States,Central,Wisconsin,53132,Anker Astro 15000mAh USB Portable Charger,Justin Ellison,149.97,3,5.9988,0
150,CA-2017-114489,05/12/2017 00:00,09/12/2017 00:00,Standard Class,Furniture,Chairs,United States,Central,Wisconsin,53132,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Justin Ellison,1951.84,8,585.552,0
151,CA-2017-114489,05/12/2017 00:00,09/12/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Wisconsin,53132,GBC Prestige Therm-A-Bind Covers,Justin Ellison,171.55,5,80.6285,0
152,CA-2017-158834,13/03/2017 00:00,16/03/2017 00:00,First Class,Office Supplies,Appliances,United States,West,Arizona,85254,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Tamara Willingham,157.92,5,17.766,0.2
153,CA-2017-158834,13/03/2017 00:00,16/03/2017 00:00,First Class,Technology,Phones,United States,West,Arizona,85254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Tamara Willingham,203.184,2,15.2388,0.2
154,CA-2016-124919,31/05/2016 00:00,02/06/2016 00:00,First Class,Office Supplies,Paper,United States,West,California,95123,Southworth 25% Cotton Antique Laid Paper & Envelopes,Stephanie Phelps,58.38,7,26.271,0
155,CA-2016-124919,31/05/2016 00:00,02/06/2016 00:00,First Class,Office Supplies,Paper,United States,West,California,95123,Xerox 1883,Stephanie Phelps,105.52,4,48.5392,0
156,CA-2016-124919,31/05/2016 00:00,02/06/2016 00:00,First Class,Office Supplies,Storage,United States,West,California,95123,"Tenex Personal Project File with Scoop Front Design, Black",Stephanie Phelps,80.88,6,21.0288,0
157,CA-2016-118948,28/05/2016 00:00,03/06/2016 00:00,Standard Class,Office Supplies,Art,United States,West,Washington,98105,Newell 311,Neil Knudson,6.63,3,1.7901,0
158,CA-2015-104269,01/03/2015 00:00,06/03/2015 00:00,Second Class,Furniture,Chairs,United States,West,Washington,98115,Global Deluxe High-Back Manager's Chair,Dave Brooks,457.568,2,51.4764,0.2
159,CA-2017-114104,20/11/2017 00:00,24/11/2017 00:00,Standard Class,Office Supplies,Labels,United States,Central,Oklahoma,73034,Avery 519,Nora Paige,14.62,2,6.8714,0
160,CA-2017-114104,20/11/2017 00:00,24/11/2017 00:00,Standard Class,Technology,Phones,United States,Central,Oklahoma,73034,Avaya 5420 Digital phone,Nora Paige,944.93,7,236.2325,0
161,CA-2017-162733,11/05/2017 00:00,12/05/2017 00:00,First Class,Office Supplies,Paper,United States,West,California,90045,Xerox 1920,Ted Trevino,5.98,1,2.691,0
162,CA-2016-119697,28/12/2016 00:00,31/12/2016 00:00,Second Class,Technology,Accessories,United States,East,Pennsylvania,19134,Lenovo 17-Key USB Numeric Keypad,Eric Murdock,54.384,2,1.3596,0.2
163,CA-2017-154508,16/11/2017 00:00,20/11/2017 00:00,Standard Class,Office Supplies,Envelopes,United States,West,New Mexico,88220,Staple envelope,Ruben Dartt,28.4,5,13.348,0
164,CA-2017-113817,07/11/2017 00:00,11/11/2017 00:00,Standard Class,Office Supplies,Binders,United States,West,Washington,98115,Wilson Jones International Size A4 Ring Binders,Max Jones,27.68,2,9.688,0.2
165,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Office Supplies,Art,United States,Central,Texas,78207,BIC Brite Liner Highlighters,Becky Martin,9.936,3,2.7324,0.2
166,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Technology,Machines,United States,Central,Texas,78207,Lexmark MX611dhe Monochrome Laser Printer,Becky Martin,8159.952,8,-1359.992,0.4
167,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Office Supplies,Storage,United States,Central,Texas,78207,Space Solutions HD Industrial Steel Shelving.,Becky Martin,275.928,3,-58.6347,0.2
168,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Furniture,Chairs,United States,Central,Texas,78207,SAFCO Arco Folding Chair,Becky Martin,1740.06,9,-24.858,0.3
169,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Office Supplies,Art,United States,Central,Texas,78207,Sanford Liquid Accent Highlighters,Becky Martin,32.064,6,6.8136,0.2
170,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Texas,78207,Kensington 7 Outlet MasterPiece Power Center,Becky Martin,177.98,5,-453.849,0.8
171,CA-2015-139892,08/09/2015 00:00,12/09/2015 00:00,Standard Class,Technology,Phones,United States,Central,Texas,78207,JBL Micro Wireless Portable Bluetooth Speaker,Becky Martin,143.976,3,8.9985,0.2
172,CA-2015-118962,05/08/2015 00:00,09/08/2015 00:00,Standard Class,Office Supplies,Paper,United States,West,California,90004,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Chad Sievert,20.94,3,9.8418,0
173,CA-2015-118962,05/08/2015 00:00,09/08/2015 00:00,Standard Class,Office Supplies,Paper,United States,West,California,90004,Xerox 1913,Chad Sievert,110.96,2,53.2608,0
174,CA-2015-118962,05/08/2015 00:00,09/08/2015 00:00,Standard Class,Furniture,Chairs,United States,West,California,90004,"Global Value Steno Chair, Gray",Chad Sievert,340.144,7,21.259,0.2
175,US-2015-100853,14/09/2015 00:00,19/09/2015 00:00,Standard Class,Office Supplies,Appliances,United States,Central,Illinois,60623,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Jennifer Braxton,52.448,2,-131.12,0.8
176,US-2015-100853,14/09/2015 00:00,19/09/2015 00:00,Standard Class,Office Supplies,Labels,United States,Central,Illinois,60623,Avery 51,Jennifer Braxton,20.16,4,6.552,0.2
177,US-2018-152366,21/04/2018 00:00,25/04/2018 00:00,Second Class,Office Supplies,Appliances,United States,Central,Texas,77036,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Shirley Jackson,97.264,4,-243.16,0.8
178,US-2016-101511,21/11/2016 00:00,23/11/2016 00:00,Second Class,Furniture,Chairs,United States,East,Ohio,43055,"Padded Folding Chairs, Black, 4/Carton",Joel Eaton,396.802,7,-11.3372,0.3
179,US-2016-101511,21/11/2016 00:00,23/11/2016 00:00,Second Class,Office Supplies,Supplies,United States,East,Ohio,43055,Acme Rosewood Handle Letter Opener,Joel Eaton,15.88,5,-3.7715,0.2
180,CA-2016-137225,15/12/2016 00:00,19/12/2016 00:00,Standard Class,Office Supplies,Art,United States,East,New York,10009,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Jim Kriz,3.28,1,1.4104,0
181,CA-2015-166191,05/12/2015 00:00,09/12/2015 00:00,Second Class,Office Supplies,Storage,United States,Central,Illinois,62521,"Tenex File Box, Personal Filing Tote with Lid, Black",David Kendrick,24.816,2,1.8612,0.2
182,CA-2015-166191,05/12/2015 00:00,09/12/2015 00:00,Second Class,Technology,Accessories,United States,Central,Illinois,62521,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,David Kendrick,408.744,7,76.6395,0.2
183,CA-2015-158274,19/11/2015 00:00,24/11/2015 00:00,Second Class,Technology,Phones,United States,South,Louisiana,71203,AT&T TR1909W,Robert Marley,503.96,4,131.0296,0
184,CA-2015-158274,19/11/2015 00:00,24/11/2015 00:00,Second Class,Technology,Phones,United States,South,Louisiana,71203,Nokia Lumia 521 (T-Mobile),Robert Marley,149.95,5,41.986,0
185,CA-2015-158274,19/11/2015 00:00,24/11/2015 00:00,Second Class,Technology,Accessories,United States,South,Louisiana,71203,HP Standard 104 key PS/2 Keyboard,Robert Marley,29,2,7.25,0
186,CA-2017-105018,28/11/2017 00:00,02/12/2017 00:00,Standard Class,Office Supplies,Binders,United States,East,Connecticut,6824,Avery Poly Binder Pockets,Sally Knutson,7.16,2,3.4368,0
187,CA-2015-123260,26/08/2015 00:00,30/08/2015 00:00,Standard Class,Technology,Accessories,United States,West,California,90032,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Frank Merwin,176.8,8,22.984,0
188,CA-2017-157000,16/07/2017 00:00,22/07/2017 00:00,Standard Class,Office Supplies,Storage,United States,Central,Texas,75051,"Personal Filing Tote with Lid, Black/Gray",Alice McCarthy,37.224,3,3.7224,0.2
189,CA-2017-157000,16/07/2017 00:00,22/07/2017 00:00,Standard Class,Office Supplies,Paper,United States,Central,Texas,75051,Southworth 25% Cotton Antique Laid Paper & Envelopes,Alice McCarthy,20.016,3,6.255,0.2
190,CA-2016-102281,12/10/2016 00:00,14/10/2016 00:00,First Class,Furniture,Bookcases,United States,East,New York,10035,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Mark Packer,899.136,4,112.392,0.2
191,CA-2016-102281,12/10/2016 00:00,14/10/2016 00:00,First Class,Technology,Phones,United States,East,New York,10035,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Mark Packer,71.76,6,20.0928,0
192,CA-2016-102281,12/10/2016 00:00,14/10/2016 00:00,First Class,Office Supplies,Paper,United States,East,New York,10035,Xerox 205,Mark Packer,51.84,8,24.8832,0
193,CA-2016-102281,12/10/2016 00:00,14/10/2016 00:00,First Class,Furniture,Bookcases,United States,East,New York,10035,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Mark Packer,626.352,3,46.9764,0.2
194,CA-2016-102281,12/10/2016 00:00,14/10/2016 00:00,First Class,Office Supplies,Art,United States,East,New York,10035,4009 Highlighters by Sanford,Mark Packer,19.9,5,6.567,0
195,CA-2016-131457,31/10/2016 00:00,06/11/2016 00:00,Standard Class,Office Supplies,Envelopes,United States,West,California,92374,Poly String Tie Envelopes,Mary Zewe,14.28,7,6.7116,0
196,CA-2015-140004,21/03/2015 00:00,25/03/2015 00:00,Standard Class,Office Supplies,Art,United States,East,Ohio,45011,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Cassandra Brandow,7.408,2,1.2038,0.2
197,CA-2015-140004,21/03/2015 00:00,25/03/2015 00:00,Standard Class,Office Supplies,Art,United States,East,Ohio,45011,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Cassandra Brandow,6.048,3,1.5876,0.2
198,CA-2018-107720,06/11/2018 00:00,13/11/2018 00:00,Standard Class,Office Supplies,Storage,United States,East,New Jersey,7090,Decoflex Hanging Personal Folder File,Valerie Mitchum,46.26,3,12.0276,0
199,US-2018-124303,06/07/2018 00:00,13/07/2018 00:00,Standard Class,Office Supplies,Binders,United States,East,Pennsylvania,19120,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Fred Hopkins,2.946,2,-2.2586,0.7
200,US-2018-124303,06/07/2018 00:00,13/07/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,Pennsylvania,19120,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Fred Hopkins,16.056,3,5.8203,0.2
201,CA-2018-105074,24/06/2018 00:00,29/06/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,Ohio,44312,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Maria Bertelson,21.744,3,6.795,0.2
202,CA-2015-133690,03/08/2015 00:00,05/08/2015 00:00,First Class,Furniture,Tables,United States,West,Colorado,80219,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Bruce Stewart,218.75,2,-161.875,0.5
203,CA-2015-133690,03/08/2015 00:00,05/08/2015 00:00,First Class,Office Supplies,Appliances,United States,West,Colorado,80219,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Bruce Stewart,2.6,1,0.2925,0.2
204,US-2018-116701,17/12/2018 00:00,21/12/2018 00:00,Second Class,Office Supplies,Appliances,United States,Central,Texas,75220,Eureka Sanitaire  Commercial Upright,Logan Currie,66.284,2,-178.9668,0.8
205,CA-2018-126382,03/06/2018 00:00,07/06/2018 00:00,Standard Class,Furniture,Furnishings,United States,South,Tennessee,37064,"Eldon 200 Class Desk Accessories, Burgundy",Heather Kirkland,35.168,7,9.6712,0.2
206,CA-2018-108329,09/12/2018 00:00,14/12/2018 00:00,Standard Class,Technology,Phones,United States,West,California,90604,Nortel Business Series Terminal T7208 Digital phone,Laurel Elliston,444.768,4,44.4768,0.2
207,CA-2018-135860,01/12/2018 00:00,07/12/2018 00:00,Standard Class,Office Supplies,Storage,United States,Central,Michigan,48601,"Tennsco Lockers, Gray",Joseph Holt,83.92,4,5.8744,0
208,CA-2018-135860,01/12/2018 00:00,07/12/2018 00:00,Standard Class,Technology,Phones,United States,Central,Michigan,48601,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Joseph Holt,131.98,2,35.6346,0
209,CA-2018-135860,01/12/2018 00:00,07/12/2018 00:00,Standard Class,Office Supplies,Binders,United States,Central,Michigan,48601,"Avery Durable Slant Ring Binders, No Labels",Joseph Holt,15.92,4,7.4824,0
210,CA-2018-135860,01/12/2018 00:00,07/12/2018 00:00,Standard Class,Office Supplies,Fasteners,United States,Central,Michigan,48601,"Advantus Push Pins, Aluminum Head",Joseph Holt,52.29,9,16.2099,0
211,CA-2018-135860,01/12/2018 00:00,07/12/2018 00:00,Standard Class,Office Supplies,Storage,United States,Central,Michigan,48601,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Joseph Holt,91.99,1,3.6796,0
212,CA-2016-101007,09/02/2016 00:00,13/02/2016 00:00,Second Class,Technology,Accessories,United States,Central,Texas,75220,Memorex Micro Travel Drive 8 GB,Michael Stewart,20.8,2,6.5,0.2
213,CA-2016-146262,02/01/2016 00:00,09/01/2016 00:00,Standard Class,Office Supplies,Labels,United States,East,Ohio,44256,Avery 505,Victoria Wilson,23.68,2,8.88,0.2
214,CA-2016-146262,02/01/2016 00:00,09/01/2016 00:00,Standard Class,Furniture,Bookcases,United States,East,Ohio,44256,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Victoria Wilson,452.45,5,-244.323,0.5
215,CA-2016-146262,02/01/2016 00:00,09/01/2016 00:00,Standard Class,Technology,Phones,United States,East,Ohio,44256,Speck Products Candyshell Flip Case,Victoria Wilson,62.982,3,-14.6958,0.4
216,CA-2016-146262,02/01/2016 00:00,09/01/2016 00:00,Standard Class,Technology,Machines,United States,East,Ohio,44256,Cisco 9971 IP Video Phone Charcoal,Victoria Wilson,1188,9,-950.4,0.7
217,CA-2016-146262,02/01/2016 00:00,09/01/2016 00:00,Standard Class,Technology,Accessories,United States,East,Ohio,44256,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Victoria Wilson,89.584,2,4.4792,0.2
218,CA-2017-130162,28/10/2017 00:00,01/11/2017 00:00,Standard Class,Office Supplies,Storage,United States,West,California,90032,"Personal Filing Tote with Lid, Black/Gray",Jonathan Howell,93.06,6,26.0568,0
219,CA-2017-130162,28/10/2017 00:00,01/11/2017 00:00,Standard Class,Technology,Phones,United States,West,California,90032,Adtran 1202752G1,Jonathan Howell,302.376,3,22.6782,0.2
220,CA-2016-169397,24/12/2016 00:00,27/12/2016 00:00,First Class,Office Supplies,Fasteners,United States,East,Ohio,43017,OIC Bulk Pack Metal Binder Clips,Joni Blumstein,5.584,2,1.8148,0.2
221,CA-2016-169397,24/12/2016 00:00,27/12/2016 00:00,First Class,Office Supplies,Paper,United States,East,Ohio,43017,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Joni Blumstein,22.704,6,8.2302,0.2
222,CA-2016-169397,24/12/2016 00:00,27/12/2016 00:00,First Class,Office Supplies,Binders,United States,East,Ohio,43017,Ibico Standard Transparent Covers,Joni Blumstein,19.776,4,-13.8432,0.7
223,CA-2016-169397,24/12/2016 00:00,27/12/2016 00:00,First Class,Furniture,Furnishings,United States,East,Ohio,43017,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Joni Blumstein,72.704,4,19.0848,0.2
224,CA-2016-169397,24/12/2016 00:00,27/12/2016 00:00,First Class,Technology,Machines,United States,East,Ohio,43017,Swingline SM12-08 MicroCut Jam Free Shredder,Joni Blumstein,479.988,4,-383.9904,0.7
225,CA-2016-169397,24/12/2016 00:00,27/12/2016 00:00,First Class,Office Supplies,Art,United States,East,Ohio,43017,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Joni Blumstein,27.168,2,2.7168,0.2
226,CA-2016-163055,09/08/2016 00:00,16/08/2016 00:00,Standard Class,Office Supplies,Art,United States,Central,Michigan,48227,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",David Smith,2.2,1,0.968,0
